plz,name,lat,long,ev_count,population,area
18146,Rostock,54.1799080101,12.1953020461,7,15419,45.979909
93149,Nittenau,49.2058840881,12.2448876333,4,8386,98.754308
83122,Samerberg,47.7613375003,12.2150266621,0,2605,33.422345
93073,Neutraubling,48.981475268,12.2069305585,7,12578,9.799083
84144,Geisenhausen,48.4695763215,12.2669850217,0,6476,62.278908
8499,Mylau,50.6224994146,12.2641385983,0,2787,4.722209
8223,Falkenstein/Vogtl.,50.4417938351,12.3562407141,0,11813,70.900611
84100,Niederaichbach,48.5918171623,12.3202137025,2,3636,34.099581
95671,Bärnau,49.8098762775,12.4119474308,1,3320,74.459744
84183,Niederviehbach,48.6020353804,12.3831355625,2,2453,29.615245
4600,Altenburg,50.9775656901,12.437405826,0,34093,45.713238
94369,Rain,48.8989456559,12.4577655732,0,2728,14.302
94339,Leiblfing,48.7726239408,12.5242046382,0,4004,78.424916
83342,Tacherting,48.0822796789,12.5082060485,0,5502,50.184325
83339,Chieming,47.9140883352,12.5394131039,4,4678,37.699509
93489,Schorndorf,49.167521129,12.5960615696,0,2622,38.59726
17139,Malchin,53.7217529923,12.7632981536,2,11352,261.531043
94360,Mitterfels,48.9691066322,12.6683150439,1,2436,14.249455
8280,Aue,50.5967656295,12.699694864,3,16941,20.945442
94569,Stephansposching,48.8110083199,12.8228335967,0,3038,44.551017
83451,Piding,47.7707082436,12.8978115993,6,5156,17.655261
9119,Chemnitz,50.8152522958,12.8943490572,0,13067,2.342712
94554,Moos,48.7600165031,12.9665370054,3,2165,32.308297
9477,Jöhstadt,50.5349188201,13.1353023661,0,2936,48.225739
14943,Luckenwalde,52.089428607,13.1516343094,0,20283,46.67288
13591,Berlin Staaken,52.5345648284,13.1406641231,5,26762,8.997496
94252,Bayerisch Eisenstein,49.1052588765,13.184231016,4,985,47.261788
1683,Nossen,51.1006935241,13.3071376313,0,11035,123.028731
13629,Berlin Siemensstadt,52.5422028762,13.2663495958,4,11830,6.017084
10709,Berlin Wilmersdorf,52.4939076255,13.3030645008,6,8771,0.97777
10629,Berlin Charlottenburg,52.5027777329,13.3085502996,8,11420,0.640136
9629,Reinsberg,51.012239643,13.3848371084,0,2473,41.932682
13435,Berlin Märkisches Viertel,52.6019733497,13.3455434061,1,17011,2.066137
17493,Greifswald,54.1792949059,13.3362424103,2,10128,23.607972
10999,Berlin Kreuzberg,52.4969294078,13.4265444493,4,24321,1.418481
61250,Usingen,50.3479942417,8.53015646172,3,13316,56.691879
76228,Karlsruhe,48.9598278146,8.48041774745,1,15932,21.121245
76229,Karlsruhe,49.0263937821,8.49544784266,0,9607,15.032604
33613,Bielefeld,52.0470565047,8.52092312993,5,24221,5.159754
64653,Lorsch,49.6418593216,8.56294580246,11,12954,25.209713
60549,Frankfurt am Main,50.0427004927,8.5673393552,8,12,22.548746
28816,Stuhr,52.9979057528,8.72636649813,11,32449,81.760391
35112,Fronhausen,50.7027443864,8.71190160268,2,4073,26.567741
75399,Unterreichenbach,48.8148133615,8.69330611073,0,2270,6.352239
35066,Frankenberg,51.0726178088,8.78408121263,7,18080,125.435273
72184,Eutingen im Gäu,48.4731558278,8.76178982461,1,5506,32.759539
75249,Kieselbronn,48.9348526191,8.75229166221,0,2977,8.627949
25882,Tetenbüll,54.3746113036,8.83662674263,0,648,36.616003
78259,Mühlhausen-Ehingen,47.8224290351,8.8169568641,0,3631,17.809951
69483,Wald-Michelbach,49.5533747312,8.8462207391,4,10703,74.059946
78585,Bubsheim,48.1194912843,8.82029891124,0,1159,8.284214
74933,Neidenstein,49.3189667783,8.89789635906,0,1828,6.457538
35325,Mücke,50.6282113221,9.04781316784,3,9496,86.967518
78343,Gaienhofen,47.6909425347,8.97432118571,1,3195,12.48389
74389,Cleebronn,49.0418719816,9.02798502967,0,2670,17.070186
25693,"Sankt Michaelisdonn,Gudendorf,Volsemenhusen,Trennewurth",53.9906623549,9.09124471405,2,4690,53.818032
88605,"Meßkirch, Sauldorf",47.9818380773,9.10336597087,3,10697,125.774008
21730,Balje,53.8326977896,9.10993197317,0,1074,59.519516
72147,Nehren,48.4321553632,9.07436523917,2,4152,8.571854
31619,Binnen,52.6343964574,9.1045003991,0,1000,21.745211
64754,Badisch Schöllenbach,49.5600234584,9.08408248133,0,22,2.352235
72127,Kusterdingen,48.500029635,9.11072302253,0,8086,22.653186
31708,Ahnsen,52.2572848901,9.09741199011,0,1182,3.452484
31693,Hespe,52.3279892199,9.104487641,0,2126,6.506294
25878,"Drage, Seeth",54.3590518359,9.16728275998,1,1187,20.982479
34599,Neuental,50.9957673135,9.22089322336,2,3264,38.563097
25767,Albersdorf,54.1526298994,9.31196773709,3,6206,96.452856
70619,Stuttgart,48.74489713,9.22135162476,9,24403,7.523403
74360,Ilsfeld,49.0577488755,9.25441478026,9,8668,26.457392
21712,Großenwörden,53.6819863284,9.26812165121,0,467,12.064085
74861,Neudenau,49.2969786042,9.28401619129,1,5075,32.935445
63599,Biebergemünd,50.1749388428,9.31419854897,1,8380,78.576379
25594,Vaale,53.9905492624,9.35576468655,0,1682,28.292702
73732,Esslingen am Neckar,48.7570602046,9.32526119392,5,18269,9.835953
72669,Unterensingen,48.6614978389,9.3398566282,1,4534,7.536866
88677,Markdorf,47.7126913471,9.38661113758,4,12767,40.896569
71384,Weinstadt,48.7981454225,9.38960928832,9,26010,31.701736
71404,Korb,48.8429602368,9.37643513072,2,9858,12.016994
37697,Lauenförde,51.6683967556,9.40726527073,1,2500,16.329921
24848,Kropp u.a.,54.4049730103,9.48828865526,3,7399,82.496679
88289,Waldburg,47.7575015316,9.722587657,3,3072,22.763806
31073,"Grünenplan, Delligsen",51.9322707111,9.77746569391,1,8165,74.520568
30451,Hannover,52.3744582835,9.70607679619,5,15676,1.024992
97237,Altertheim,49.7245632368,9.74794312367,0,2031,24.029625
30177,Hannover,52.395200272,9.76947038354,4,13871,3.576474
24360,Barkelsby,54.4985907354,9.86683221527,0,1476,19.709778
97261,Güntersleben,49.8741056245,9.90283505277,0,4304,16.046699
22525,Hamburg,53.5848149127,9.91185820328,9,14163,8.703798
73486,Adelmannsfelden,48.9602600461,9.96834272993,0,1797,22.884339
97222,Rimpar,49.8905790286,9.95620501792,4,7594,58.568292
97285,"Röttingen, Tauberrettersheim",49.5137495916,9.96069146672,2,2590,35.783961
89185,Hüttisheim,48.2848984011,9.94386399862,0,1359,10.345204
97078,Würzburg,49.8244635362,9.9637719056,0,12275,10.242624
99837,Berka/ Werra,50.9233637245,10.0855203079,0,6749,78.503726
97076,Würzburg,49.8050034107,9.98812003478,2,10979,8.158963
89183,Breitingen,48.5243658018,10.000160216,0,538,11.063148
97230,Estenfeld,49.8341798182,10.0149850259,0,4809,18.071664
89269,Vöhringen,48.2898610479,10.091140173,1,12934,23.676624
97729,Ramsthal,50.1291825323,10.0778311764,0,1161,10.394779
21388,Soderstorf,53.1462616516,10.1349974386,0,1489,35.635622
91587,Adelshofen,49.4515916225,10.1491236847,0,972,27.199752
89284,Pfaffenhofen a.d. Roth,48.3611293345,10.161742316,1,7056,42.650742
37339,Worbis,51.445616862,10.351435069,9,21261,195.169126
97346,Iphofen,49.6751795731,10.3153694668,5,4487,77.962701
97640,Oberstreu,50.3934909294,10.3305368998,1,3703,67.927024
38678,"Clausthal-Zellerfeld, Oberschulenberg",51.8089419264,10.3363294924,2,12629,65.276679
87755,Kirchhaslach,48.1528975345,10.3210265813,1,1303,32.043351
97447,Gerolzhofen,49.898738348,10.3357923628,7,7716,33.078644
22965,Todendorf,53.6958507267,10.3468556622,5,1157,12.908197
87776,Sontheim,47.9997567052,10.3596376287,0,2555,26.517265
97488,Stadtlauringen,50.184492386,10.3847496721,0,4159,63.478604
97503,Gädheim,50.0284216568,10.367030311,0,1236,9.628823
91598,Colmberg,49.3667759541,10.4011569249,3,1973,38.320436
87769,Oberrieden,48.0908138698,10.413504318,0,1247,20.834735
29393,Groß Oesingen,52.6445611576,10.4629549155,0,1939,57.491277
21483,Gülzow,53.4286951849,10.5394497561,0,4203,77.995229
91572,Bechhofen,49.1707085205,10.5563651138,1,5879,61.773807
97528,Sulzdorf a.d. Lederhecke,50.2440527068,10.5656269445,1,1126,36.297567
98553,Schleusingen u.a.,50.5394810074,10.7561235451,1,11951,137.90778
87656,Germaringen,47.942846157,10.6800144829,0,3681,22.143303
96193,Wachenroth,49.7473498685,10.7135632527,0,2118,23.151063
23562,Lübeck,53.8270290767,10.7186582129,5,21558,18.809832
86709,Wolferstadt,48.9114856482,10.7798911433,0,1087,30.613579
23683,Scharbeutz,54.0335090112,10.7450893989,8,5899,9.060346
96120,Bischberg,49.9013085947,10.8026881412,1,6005,17.565139
96135,Stegaurach,49.8578204634,10.8428669314,1,6740,23.865694
96103,Hallstadt,49.9305799735,10.8731775304,0,8519,14.585957
90587,Veitsbronn,49.5204636622,10.8832160085,4,10631,31.883172
96274,Itzgrund,50.1352519644,10.8939367484,0,2300,33.079812
86978,Hohenfurch,47.8540189255,10.8969057404,0,1520,12.453886
82467,Garmisch-Partenkirchen,47.4980569333,11.0431527732,21,25560,282.586717
86153,Augsburg,48.3774605235,10.9024891498,5,16336,5.113035
23942,Dassow,53.9396017158,10.9910575935,5,4997,94.807018
38379,Wolsdorf,52.1981569707,10.9514215181,0,1016,13.19581
90547,Stein,49.3991614182,10.9801219476,8,13507,19.530687
86438,Kissing,48.3045313791,10.9809485168,2,11053,23.083888
86935,Rott,47.9089033122,10.9823907147,0,1484,19.680825
99195,"Großrudestedt, Schloßvippach u.a.",51.091966049,11.0955763953,1,7024,88.483503
82297,Steindorf,48.2131130956,11.0211026582,0,892,16.158038
86922,Eresing,48.0869462297,11.0262742549,0,1273,8.496731
41749,Viersen,51.2925323997,6.36457911617,3,16200,28.100365
41065,Mönchengladbach,51.1957386686,6.46625937013,7,26889,8.012032
41363,Jüchen,51.1026463147,6.50650239256,6,22197,71.882791
47802,Krefeld,51.3786691679,6.57519094327,0,9995,21.686475
54585,Esch,50.3657458102,6.60129146569,0,476,10.169959
47809,Krefeld,51.3291855191,6.64621409416,3,25195,23.394797
54343,Föhren,49.8632998054,6.77200865289,2,2680,10.637458
54341,Fell,49.7686083997,6.79535797409,1,2465,15.733687
47057,Duisburg,51.4197122868,6.79880903267,4,25940,8.06271
46049,Oberhausen,51.4726467561,6.83482467879,2,32471,10.490827
54524,Klausen,49.9054919257,6.88142512501,1,1323,9.200715
45473,Mülheim an der Ruhr,51.4434990976,6.88958720542,1,17661,5.212471
50735,Köln,50.9787596974,6.94338626718,6,30800,14.750835
45355,Essen,51.4724211884,6.95143724113,5,26972,4.829725
42697,Solingen,51.1597619618,6.98833431951,10,18160,11.054506
54472,"Monzelfeld, Hochscheid u.a.",49.8598916623,7.22534926736,6,5919,80.64
51061,Köln,50.9952147683,7.00350056357,1,30678,16.457959
66125,Saarbrücken,49.2746523977,7.03033130847,0,22383,14.262596
48527,Nordhorn,52.472185174,7.04742088677,2,19232,52.202372
53508,Mayschoß,50.5197207163,7.01802010706,1,911,5.622308
26736,Krummhörn,53.4471419325,7.09463973558,6,12692,157.745694
51109,Köln,50.944667855,7.07001867981,3,28435,12.493214
34246,Vellmar,51.3626925989,9.46611529056,1,18079,14.039125
88379,Unterwaldhausen,47.8845275554,9.5008788857,0,445,12.411176
24944,Flensburg,54.8113143759,9.47802858575,2,12779,6.120526
24975,Husby,54.7590114845,9.56054611836,3,4747,52.554036
74535,Mainhardt,49.0870577569,9.57016569861,0,5750,57.966265
25593,Reher,54.063301067,9.56583536678,0,851,18.641578
34355,Staufenberg,51.34282697,9.65519327194,4,8036,78.293871
97737,Gemünden a. Main,50.056501968,9.69296101439,2,10505,75.046912
97944,Boxberg,49.4902037498,9.63513389079,3,6753,101.601913
74420,Oberrot,49.0216029569,9.65425443007,2,3656,37.91735
37216,"Witzenhausen, Gutsbezirk",51.2902987533,9.75598546097,0,1237,65.52053
95488,Eckersdorf,49.9522849343,11.4579517659,0,5122,51.641397
19300,Grabow u.a.,53.2476050152,11.5997978655,0,8711,217.154847
81241,München,48.1410027278,11.4640706282,11,20877,4.530186
39326,Wolmirstedt u.a.,52.2842467292,11.6226951101,7,31287,309.524501
95131,Schwarzenbach a. Wald,50.2883131964,11.6119103232,0,4763,50.541918
19089,"Crivitz, Friedrichsruhe u.a.",53.5751654696,11.6917089334,2,9214,251.939552
95444,Bayreuth,49.9429717123,11.5770298924,6,11482,2.24159
81547,München,48.1005268293,11.5756417534,5,17735,2.301235
81549,München,48.0978378926,11.6012312671,3,24582,5.001957
6628,"Lanitz-Hassel-Tal, Molauer Land",51.1306057135,11.690631597,0,6484,72.632125
83607,Holzkirchen,47.8642263677,11.6793105695,10,15386,48.314878
85774,Unterföhring,48.1907639184,11.6618596788,7,9827,12.846583
81739,München,48.0887707339,11.6610563677,7,23019,6.90223
92655,Grafenwöhr,49.6839775761,11.8007727012,2,6457,217.754088
83707,Bad Wiessee,47.7005990107,11.6947506488,4,4502,32.861059
6249,Mücheln/ Geiseltal,51.302573168,11.7965199077,1,5930,33.732547
93176,Beratzhausen,49.1186486752,11.8213352903,1,5492,72.579874
92284,Poppenricht,49.479274826,11.8146813063,1,3342,11.615947
85604,Zorneding,48.0824743195,11.8196624448,0,8661,23.865863
39596,"Goldbeck, Arneburg u.a.",52.7077751491,11.9384908522,1,6367,175.641985
57635,Weyerbusch,50.7083834948,7.52369613858,1,5395,56.272547
44263,Dortmund,51.4883515107,7.49882402622,6,22902,6.129231
49774,Lähden,52.7523707222,7.60764489941,0,4722,79.828797
66919,Obernheim-Kirchenarnbach u.a.,49.3249925711,7.58856443788,0,6433,59.612156
57258,Freudenberg,50.895055592,7.89767262786,4,18041,54.576141
26486,Wangerooge,53.7871741908,7.89463170212,0,1310,12.725864
55411,Bingen am Rhein,49.9477273555,7.93733075122,8,23797,38.953844
79350,Sexau,48.1158360737,7.91821527987,0,3254,16.28814
67814,Dannenfels,49.6253202281,7.93353274563,1,1141,18.333159
55459,"Aspisheim, Grolsheim",49.9075391059,7.98719264522,0,2142,9.566514
77836,Rheinmünster,48.7596276476,8.04759871637,0,6673,41.516565
57299,Burbach,50.7404036835,8.09441221945,2,14497,79.396189
67297,Marnheim,49.6220072284,8.04307696284,0,1655,9.931287
65623,Hahnstätten u.a.,50.2973443083,8.05801294022,2,4026,20.271405
65345,Eltville am Rhein,50.0676823349,8.09999286831,0,1669,4.823478
26386,Wilhelmshaven,53.5541844999,8.11360920762,0,13701,13.409834
58540,Meinerzhagen,51.1100380498,7.71838337852,5,21132,115.591293
79295,Sulzburg,47.8292836646,7.72208108616,0,2641,22.71698
67718,Schmalenberg,49.3326496363,7.74073531535,0,777,9.541396
77975,Ringsheim,48.249822075,7.76913079093,1,2216,8.481745
79232,March,48.0638381665,7.77724399463,1,8623,17.770132
59065,Hamm,51.688112331,7.80982580601,6,22901,8.266952
57482,Wenden,50.9632769162,7.86356294525,5,19696,72.887288
65552,Limburg,50.3918852627,8.1008176079,1,2724,4.640066
55291,Saulheim,49.875881697,8.14210172578,1,7170,18.581872
79871,Eisenbach,47.9740202662,8.26569138824,2,2129,28.7988
35686,Dillenburg,50.7205897289,8.22744927997,0,1523,6.529165
72270,Baiersbronn,48.5416878465,8.32529719406,8,14608,189.55126
67574,Osthofen,49.7040274255,8.31611654757,3,8664,18.611956
65529,Waldems,50.2593940736,8.35004902094,2,5210,36.578337
67240,Bobenheim-Roxheim,49.5849744707,8.37349165372,3,9829,20.496083
76351,Linkenheim-Hochstetten,49.127834755,8.4076427178,4,11558,23.583887
76133,Karlsruhe,49.0121450859,8.38948213015,14,22021,3.164084
51469,Bergisch Gladbach,50.9847100115,7.10902581791,6,27432,11.537571
48465,"Engden, Isterberg, Schüttorf u.a.",52.3436627306,7.21085874824,4,15346,133.419423
42111,Wuppertal,51.2949570795,7.14050582712,1,11576,13.677127
66540,Neunkirchen,49.3665730577,7.1798013129,1,13630,35.612167
42119,Wuppertal,51.2435333644,7.15711693422,1,19560,4.110756
26907,Walchum,52.9289299643,7.23161076216,0,1488,26.783549
53639,Königswinter,50.7010128751,7.25836094597,9,40066,75.858578
42287,Wuppertal,51.2481132827,7.22353555706,0,11307,11.066977
56821,Ellenz-Poltersdorf,50.1137872974,7.23132560178,1,862,7.419691
53579,Erpel,50.6068360094,7.27304066995,0,2539,9.120736
58256,Ennepetal,51.2828219103,7.36583957541,7,30532,57.998171
55756,Herrstein,49.7824487176,7.34316597677,0,875,4.833213
96465,Neustadt b. Coburg,50.3117172887,11.111256151,9,15462,61.890319
90455,Nürnberg,49.3657675125,11.1131849325,0,15975,22.312232
82266,Inning a. Ammersee,48.0708302558,11.1529921125,1,4294,27.778313
82281,Egenhofen,48.2607226633,11.1851231183,0,3212,33.439474
7427,Schwarzburg,50.6461635562,11.2011665408,0,515,14.021435
6463,Falkenstein,51.7285863407,11.3261810164,0,4690,59.536456
6449,Aschersleben,51.771974184,11.4797599809,0,30552,198.544431
9544,Neuhausen/Erzgeb.,50.6817697008,13.4922859562,0,2924,48.12224
10245,Berlin Friedrichshain,52.5006288673,13.4647792464,9,27732,3.379533
10318,Berlin Karlshorst,52.4834405999,13.529012698,5,22187,6.745915
18586,Sellin,54.3439557144,13.6753467315,12,6348,58.178589
1471,Radeburg,51.1918811244,13.7312051061,0,7592,54.187407
17379,Ferdinandshof u.a.,53.6610037934,13.8425495276,0,5262,196.56375
1109,Dresden,51.120462809,13.7551956788,0,20010,24.736193
1239,Dresden,50.9995572196,13.7851876369,0,15134,5.726499
1309,Dresden,51.0492202614,13.7894318759,0,32890,4.727968
1257,Dresden,50.9978074874,13.8153468604,0,16265,8.2756
1993,Schipkau,51.5111399128,13.8864791417,0,2761,14.662106
1816,Bad Gottleuba-Berggießhübel,50.8380802522,13.951989766,0,5796,88.911346
17373,Ueckermünde,53.7310384098,14.0490826681,4,9102,35.823209
1824,Königstein/Sächs.Schw.,50.8791726295,14.0817150125,0,6474,112.335789
3096,Burg/Spreewald u.a.,51.8383848733,14.1994172819,1,9426,126.776711
3119,Welzow,51.5603993713,14.2101838462,0,3942,39.643428
2699,Königswartha,51.2894141526,14.3215642612,0,7163,105.244756
16307,Gartz (Oder),53.2490764315,14.3576921694,0,3972,128.596007
3050,Cottbus,51.7319913991,14.3399784743,0,14076,6.203291
2747,Herrnhut,51.0105241827,14.7597859721,0,6369,74.225198
95100,Selb,50.167760824,12.1145344533,2,15467,102.12677
6686,Lützen,51.223145555,12.1103544018,0,9190,96.886937
83109,Großkarolinenfeld,47.9003044358,12.0679681621,0,6930,29.12434
95186,Höchstädt,50.0956474146,12.0765997687,0,1170,14.949194
92703,Krummennaab,49.8450481843,12.0983265408,1,1535,17.67871
84030,"Ergolding, Landshut",48.5873808478,12.1352261918,11,14805,40.525784
84088,Neufahrn i. NB,48.7357359641,12.1507432167,1,3815,38.694185
83115,Neubeuern,47.7802214653,12.1498664556,0,4254,16.13477
6766,Bitterfeld-Wolfen,51.6697981452,12.2376976032,0,23337,38.044368
18184,"Roggentin, Broderstorf u.a.",54.0986827196,12.2779397191,1,7538,68.614021
84419,Schwindegg,48.2507395244,12.2653978192,5,5781,52.408167
92436,Bruck i.d. OPf.,49.2474186138,12.3065174304,1,4266,52.491502
4442,Zwenkau,51.2185849811,12.3080119994,0,8798,46.270833
6774,Muldestausee,51.6450627587,12.4514814181,0,12097,138.535324
84109,Wörth a.d. Isar,48.6267051167,12.3414191224,1,2440,4.843914
84573,Schönberg,48.3448340129,12.4244442978,1,953,25.403972
8066,Zwickau,50.7273022367,12.5266759469,0,15166,15.249493
84177,Gottfrieding,48.6291304961,12.5354591906,0,2072,27.060824
14823,Niemegk,52.052843188,12.6603468924,5,3148,145.756301
94363,Oberschneiding,48.7812623346,12.6543375566,0,2758,60.781872
4680,Colditz,51.1307726932,12.7996721285,0,9253,84.388714
9353,Oberlungwitz,50.787433834,12.7351104131,0,6277,14.67635
8359,Breitenbrunn/Erzgeb.,50.4714343705,12.7762054647,1,5786,60.481332
16816,Neuruppin,52.9119623085,12.8024718989,17,24358,62.33914
16831,Rheinsberg,53.1093311857,12.8994058929,2,6175,175.176555
94374,Schwarzach,48.9263949671,12.8390359157,1,2769,33.245112
94505,Bernried,48.9133536598,12.9075414,1,4779,39.459929
9235,Burkhardtsdorf,50.7327720484,12.9187407184,0,6352,21.283568
93458,Eschlkam,49.2981169994,12.9373815402,2,3438,60.538475
94533,Buchhofen,48.7016408755,12.9308890112,0,893,15.799408
17217,Penzlin,53.510462015,13.0764049638,0,4897,136.535029
14612,Falkensee,52.5738657396,13.0817797638,5,40187,43.25999
13593,Berlin Wilhelmstadt,52.5148168607,13.167295324,1,20238,4.567609
13589,Berlin Falkenhagener Feld,52.5575317263,13.1679079885,0,21103,6.910882
18556,Dranske,54.6279968947,13.3187252095,1,4295,99.48352
94258,Frauenau,48.9870203054,13.3237299497,1,2698,60.144154
14050,Berlin Westend,52.5209683703,13.2686124271,7,10170,2.631873
94081,Fürstenzell,48.5307313004,13.3212464794,1,7724,79.380783
13509,Berlin Reinickendorf,52.5891331728,13.3006951802,4,15967,4.55272
94513,Schönberg,48.8369271286,13.3316624374,4,3916,32.831527
12207,Berlin Lichtenfelde,52.4197640655,13.313294956,5,21499,5.505648
10823,Berlin-West,52.4873317718,13.3509607843,2,8295,0.495294
10178,Berlin Mitte,52.5213043042,13.4098055937,12,12167,1.858479
15938,Golßen,51.9500035339,13.5888837033,0,4504,165.850951
12529,Schönefeld,52.3680536779,13.5048060234,7,13419,81.748154
95326,Kulmbach,50.1212143272,11.4325745377,7,26709,92.811669
85221,Dachau,48.2680641723,11.4398945932,13,43425,34.972661
23966,"Wismar, Groß Krankow u.a.",53.8263325695,11.3287068898,6,20772,32.465603
95512,Neudrossenfeld,50.0252408028,11.4973579539,2,3902,50.21986
92367,Pilsach,49.3276368064,11.5414142107,0,2675,47.674608
93336,Altmannstein,48.9084156883,11.617833503,0,6795,114.146272
7743,Jena,50.9493980046,11.5939827182,0,32097,15.419875
95448,Bayreuth,49.9322977668,11.6104112369,7,23245,36.417869
80469,München,48.1278890405,11.5713586392,12,23960,1.223588
80807,München,48.1843854187,11.5854899787,19,25489,3.871744
81669,München,48.120161074,11.601102712,5,16903,1.659177
39221,"Welsleben, Biere, Eickendorf u.a.",51.969599928,11.6790086641,0,8017,92.576629
19374,"Domsühl, Mestlin, Obere Warnow u.a.",53.5257363612,11.8245356909,0,5097,204.795082
84048,Mainburg,48.6418499383,11.7653928683,4,14027,61.612465
18225,Kühlungsborn,54.1394856697,11.7454473819,6,7357,16.184994
92249,Vilseck,49.6118820047,11.7984866524,1,6020,64.648974
85665,Moosach,48.0376934491,11.8730152931,0,1449,18.194685
85419,Mauern,48.5242005458,11.9021977089,0,2787,24.187432
85435,Erding,48.306388237,11.9141856401,17,33535,54.538266
86570,Inchenhofen,48.5230908346,11.1027839054,0,2490,27.509048
86529,Schrobenhausen,48.5718146046,11.2337047502,8,15926,75.154947
82481,Mittenwald,47.4637258975,11.2954861139,6,7349,132.797657
82343,Pöcking,47.9709885544,11.289680605,2,5402,24.341851
85051,Ingolstadt,48.7227079385,11.3947751197,4,31592,38.785058
25938,Föhr,54.7177712364,8.49880774756,16,8572,82.736796
68642,Bürstadt,49.6423248761,8.47118686971,4,15188,34.253672
78086,Brigachtal,48.0070126948,8.47144472671,1,5025,22.784687
49453,"Barver, Dickel, Hemsloh, Rehden, Wetschen, Wehrblecker Heide",52.598191156,8.50927187538,2,5690,130.756239
68161,Mannheim,49.4867698397,8.47239275595,10,12183,1.207915
61273,Wehrheim,50.3060285375,8.58429097437,5,9274,38.306581
75389,Neuweiler,48.6714126339,8.59658544584,3,3123,50.941009
72160,Horb am Neckar,48.4435785251,8.66083590698,6,24829,119.613781
65934,Frankfurt am Main,50.1037644715,8.57628019103,2,17497,3.573515
33719,Bielefeld,52.023279902,8.61855203415,10,18292,16.220967
60489,Frankfurt am Main,50.1256473591,8.60511225969,2,16988,3.754873
35094,Lahntal,50.862020845,8.69147141168,1,6829,41.528494
27619,Schiffdorf,53.5404165605,8.7321949779,0,13839,113.422012
60437,Frankfurt am Main,50.1974592657,8.6819594037,3,31230,25.051848
69198,Schriesheim,49.4771749642,8.70295053468,1,14674,30.955945
75173,Pforzheim,48.880819112,8.67838332769,0,12624,3.79285
69168,Wiesloch,49.2990979567,8.71481132966,9,24728,30.166391
27721,Ritterhude,53.1923593398,8.72948346539,9,14606,32.939485
75056,Sulzfeld,49.1062914863,8.86223489993,2,4596,18.702487
78592,Egesheim,48.1150959226,8.86436383737,0,641,7.651561
71120,Grafenau,48.7129851932,8.90403607014,0,6398,13.052745
35114,Haina,51.0359464031,8.9856317839,1,3740,90.744684
64760,Oberzent,49.5513058402,8.98531864027,0,10491,165.400946
78256,Steißlingen,47.7987073519,8.91495245789,3,4563,24.498034
32423,Minden,52.2949581755,8.9503370472,3,22065,31.392147
63450,Hanau,50.1272872871,8.92518305303,15,19368,5.984263
74921,Helmstadt-Bargen,49.3189065581,8.99600024493,0,3772,27.914545
71034,Böblingen,48.6786338601,8.97765788762,9,25011,16.375684
71093,Weil im Schönbuch,48.6177014212,9.06064087674,2,9698,25.81976
31691,"Helpsen, Seggebruch",52.3053210493,9.11253258928,2,3547,15.251434
63699,Kefenrod,50.3503446686,9.20592603703,0,2798,30.599163
72124,Pliezhausen,48.5656605927,9.17384918201,1,9298,18.14613
31749,Auetal,52.2394037654,9.24338946305,9,6523,61.304966
74321,Bietigheim-Bissingen,48.9553554985,9.11839263483,9,41471,31.521983
27324,"Eystrup, Hassel u.a.",52.782158416,9.23912611986,2,6346,59.308569
88630,Pfullendorf,47.9185198575,9.25802195117,7,12966,90.467939
78465,Konstanz,47.729518276,9.13682632517,1,10033,27.827648
70190,Stuttgart,48.7913769288,9.20314608147,8,16710,2.085547
74722,Buchen,49.51499923,9.32190752833,3,17773,138.791392
34289,Zierenberg,51.3872322233,9.27165931375,6,6607,86.287534
34379,Calden,51.4102805051,9.35644094301,2,7541,54.9197
34388,Trendelburg,51.5859912378,9.44785273096,3,5228,118.808908
25786,Dellstedt,54.2430865262,9.38883771976,0,783,21.784484
63637,Jossgrund,50.169847776,9.45367706866,6,3611,50.107792
74746,Höpfingen,49.5829546138,9.42719758788,0,3091,30.493385
36093,Künzell,50.5212253178,9.75464516755,5,15820,30.26619
73079,Süßen,48.6727772395,9.74811458587,3,9584,12.838647
21629,Neu Wulmstorf,53.4314519346,9.79586218003,7,19888,56.45296
97267,Himmelstadt,49.9238794853,9.78209913387,2,1632,13.373795
74429,Sulzbach-Laufen,48.9576485095,9.85540079573,1,2552,43.937916
25499,Tangstedt,53.6853899741,9.85662527507,0,2220,12.417926
97204,Höchberg,49.7768463509,9.87301652717,0,9013,7.561838
97262,Hausen b. Würzburg,49.9258983089,10.0257729056,6,2403,21.889839
22081,Hamburg,53.5756285867,10.0438047285,10,13124,1.678094
97502,Euerbach,50.0684567954,10.0984755469,1,3002,17.414082
73432,Aalen,48.8160807266,10.1761084989,4,10698,70.50637
91625,Schnelldorf,49.2031552509,10.1855350789,1,3544,51.41644
22147,Hamburg,53.6112449517,10.1372012941,1,22546,3.858441
22885,Barsbüttel,53.5741416409,10.214051103,8,11843,24.741979
24148,Kiel,54.319168461,10.1791023679,3,13845,5.711358
87730,Bad Grönenbach,47.873074405,10.2298497781,3,5289,42.202006
21039,Hamburg,53.4536011658,10.2668671766,0,15164,54.809843
87463,Dietmannsried,47.8289250779,10.2830490005,3,7798,53.656674
23867,Sülfeld,53.8018102785,10.2308792153,1,2519,14.205976
23795,Bad Segeberg,53.9411491606,10.3111601582,11,25793,114.247674
38176,Wendeburg,52.3310461015,10.3723956929,4,10018,60.046183
